timestamp,branch,commit_sha,benchmark_name,mean_ns,stddev_ns,median_ns,lower_ns,upper_ns,comments
2026-03-23T10:40:17Z,pr-d/optimizer-infrastructure,91051e94b2b87989a897f5c0ce7faed31c737d47,sum_recursive 100 plain rust,0.8038946775628982,0.006625534829952705,0.8010593004874551,0.802668753976874,0.8052506892030107,
2026-03-23T10:40:17Z,pr-d/optimizer-infrastructure,91051e94b2b87989a897f5c0ce7faed31c737d47,sum_recursive 100 wasm transpiled to rust,0.8025621117414395,0.007703618509427769,0.8000629917811859,0.8012053982164847,0.80418852657418,
2026-03-23T11:54:34Z,main,25fef85f6606b2fed323f64e61a677407b692c8f,collatz 27 plain rust,76.15488099664772,13.64798487321396,73.79743647721313,74.33236103185894,79.30093349083351,
2026-03-23T11:54:34Z,main,25fef85f6606b2fed323f64e61a677407b692c8f,collatz 27 wasm transpiled to rust,104.90287585789338,6.021690684837054,102.23833991068597,103.84074862141121,106.17844409431157,
2026-03-23T11:54:34Z,main,25fef85f6606b2fed323f64e61a677407b692c8f,collatz 871 plain rust,139.195223097362,2.6259802004726556,138.1754842993781,138.7213395751206,139.7456271189636,
2026-03-23T11:54:34Z,main,25fef85f6606b2fed323f64e61a677407b692c8f,collatz 871 wasm transpiled to rust,158.78475554102616,3.550629099997037,158.61344970142397,158.21787694193677,159.57086490545663,
2026-03-23T11:54:34Z,main,25fef85f6606b2fed323f64e61a677407b692c8f,fib 20 plain rust,7.4011684657349255,0.12854283854880602,7.370593599794418,7.377273816563858,7.427205303658688,
2026-03-23T11:54:34Z,main,25fef85f6606b2fed323f64e61a677407b692c8f,fib 20 wasm transpiled to rust,27.55740756782175,0.7720404137806209,27.303671221603413,27.411296728784787,27.71363296777936,
2026-03-23T11:54:34Z,main,25fef85f6606b2fed323f64e61a677407b692c8f,fib 5 plain rust,2.884933744506248,0.13311632828097822,2.859423145123796,2.8600469780680444,2.911802619036139,
2026-03-23T11:54:34Z,main,25fef85f6606b2fed323f64e61a677407b692c8f,fib 5 wasm transpiled to rust,7.7241698676187704,0.21855082142785306,7.709001482148066,7.682118482761438,7.767649257530005,
2026-03-23T11:54:34Z,main,25fef85f6606b2fed323f64e61a677407b692c8f,"gcd(46368,28657) plain rust",27.245181261976512,0.8562532645658505,26.94299874976344,27.09484179985255,27.427279797235887,
2026-03-23T11:54:34Z,main,25fef85f6606b2fed323f64e61a677407b692c8f,"gcd(46368,28657) wasm transpiled to rust",98.60665342044128,2.709323850879787,100.15899557200308,98.06558325641613,99.12802130925945,
2026-03-23T11:54:34Z,main,25fef85f6606b2fed323f64e61a677407b692c8f,isqrt 1000000 plain rust,27.479838757170295,0.4910839887980637,27.2907258006217,27.39123795143045,27.581383786669704,
2026-03-23T11:54:34Z,main,25fef85f6606b2fed323f64e61a677407b692c8f,isqrt 1000000 wasm transpiled to rust,43.94122411985602,0.9647989441766174,43.983398515773445,43.751335081748316,44.12850580442623,
2026-03-23T11:54:34Z,main,25fef85f6606b2fed323f64e61a677407b692c8f,memsort 100 plain rust,2936.1156462629174,65.09764496177583,2917.6443859173623,2923.8298083550126,2949.158270943901,
2026-03-23T11:54:34Z,main,25fef85f6606b2fed323f64e61a677407b692c8f,memsort 100 wasm transpiled to rust,42620.29680243545,335.5084900496448,42473.89247311828,42558.34297895553,42688.83446845851,
2026-03-23T11:54:34Z,main,25fef85f6606b2fed323f64e61a677407b692c8f,popcount 0xDEADBEEF plain rust,1.6944857677309773,0.1022614534291038,1.6714785674240047,1.6788441264304348,1.7176225819605695,
2026-03-23T11:54:34Z,main,25fef85f6606b2fed323f64e61a677407b692c8f,popcount 0xDEADBEEF wasm transpiled to rust,1.7836621052831019,0.01326074703127356,1.7787796641527716,1.7812096883015753,1.7863913988906814,
